Customer_ID,recency,frequency,monetary,log_monetary,cluster,segment
CUST_01354,343,2,6429.36,8.768785803222741,3,New / Low-Engagement
CUST_01355,435,1,70.56,4.270536258640519,3,New / Low-Engagement
CUST_01356,80,2,490.53999999999996,6.197543319795599,2,At Risk
CUST_01357,142,3,1811.31,7.502357553647827,1,Loyal Customers
CUST_01358,121,5,3868.4,8.260854735244386,1,Loyal Customers
CUST_01359,354,1,3080.41,8.03314256342053,3,New / Low-Engagement
CUST_01360,125,2,585.3199999999999,6.373865715617595,2,At Risk
CUST_01361,37,3,1070.01,6.976357407472319,2,At Risk
CUST_01362,51,7,3255.2400000000002,8.088328434479687,0,Champions
CUST_01363,9,3,3501.62,8.16126653886623,1,Loyal Customers
CUST_01364,409,1,245.86,5.508821374315783,3,New / Low-Engagement
CUST_01365,99,8,10484.18,9.257718110570638,0,Champions
CUST_01366,231,1,4091.43,8.31689420463963,3,New / Low-Engagement
CUST_01367,328,2,1184.6,7.078004254541822,3,New / Low-Engagement
CUST_01368,215,3,1740.45,7.462473378512467,3,New / Low-Engagement
CUST_01369,53,1,22.22,3.1450139762697455,2,At Risk
CUST_01370,11,4,18439.08,9.822281835495968,1,Loyal Customers
CUST_01371,184,8,27115.530000000002,10.207898784015544,0,Champions
CUST_01372,18,10,5608.4,8.632199040925325,0,Champions
CUST_01373,26,2,1717.58,7.449253647432146,2,At Risk
CUST_01374,1,4,2770.62,7.927187265775682,1,Loyal Customers
CUST_01375,22,2,1575.63,7.363044936733495,2,At Risk
CUST_01376,99,4,3407.52,8.134033458469357,1,Loyal Customers
CUST_01377,9,2,1927.44,7.564466664900869,1,Loyal Customers
CUST_01378,136,1,2132.85,7.665683138856995,2,At Risk
CUST_01379,306,1,31.53,3.48216274048526,3,New / Low-Engagement
CUST_01380,117,1,523.25,6.261968669782029,2,At Risk
CUST_01381,51,2,1478.43,7.299412157439442,2,At Risk
CUST_01382,36,6,8450.95,9.042152462958866,0,Champions
CUST_01383,12,7,21058.02,9.955084250892039,0,Champions
CUST_01384,47,5,2228.4700000000003,7.709519168045176,1,Loyal Customers
CUST_01385,96,1,528.73,6.272367442778336,2,At Risk
CUST_01386,20,3,872.75,6.77279429354802,2,At Risk
CUST_01387,3,5,8892.11,9.09303209860235,0,Champions
CUST_01388,25,6,948.48,6.855914466312751,1,Loyal Customers
CUST_01389,35,3,3648.79,8.202424910674804,1,Loyal Customers
CUST_01390,321,2,2172.9900000000002,7.684319467854568,3,New / Low-Engagement
CUST_01391,230,1,6578.58,8.791726192494922,3,New / Low-Engagement
CUST_01392,360,1,234.5,5.461710913456472,3,New / Low-Engagement
CUST_01393,1,5,4446.15,8.400018720546734,1,Loyal Customers
CUST_01394,20,1,1199.06,7.090126834526133,2,At Risk
CUST_01395,22,8,5492.36,8.611295369152502,0,Champions
CUST_01396,187,1,6791.8,8.823618506685154,1,Loyal Customers
CUST_01397,307,3,472.3,6.159729436912202,3,New / Low-Engagement
CUST_01398,16,3,3893.14,8.267228138033678,1,Loyal Customers
CUST_01399,55,1,18284.96,9.813888831256158,1,Loyal Customers
CUST_01400,110,2,1231.53,7.116824246391404,2,At Risk
CUST_01401,223,2,2501.35,7.824985569332958,3,New / Low-Engagement
CUST_01402,72,5,2071.56,7.636539837133213,1,Loyal Customers
CUST_01403,115,6,8960.65,9.100709640800831,0,Champions
CUST_01404,40,4,1075.62,6.9815817829559785,1,Loyal Customers
CUST_01405,84,7,6262.28,8.742459288535505,0,Champions
CUST_01406,415,1,150.74,5.022168529909929,3,New / Low-Engagement
CUST_01407,216,1,215.35,5.3768974666708935,3,New / Low-Engagement
CUST_01408,44,2,259.19,5.561412133364474,2,At Risk
CUST_01409,257,3,1401.1299999999999,7.245747787974898,3,New / Low-Engagement
CUST_01410,75,3,3625.22,8.195946062392085,1,Loyal Customers
CUST_01411,147,1,231.47,5.448761184443969,2,At Risk
CUST_01412,270,1,318.66,5.767257930940508,3,New / Low-Engagement
CUST_01413,332,1,509.76,6.235899812556481,3,New / Low-Engagement
CUST_01414,119,2,4118.24,8.323423959308206,1,Loyal Customers
CUST_01415,30,3,1446.59,7.277655383680096,1,Loyal Customers
CUST_01416,101,2,1557.46,7.351453433173819,2,At Risk
CUST_01417,82,2,871.5699999999999,6.771442880084751,2,At Risk
CUST_01418,107,6,15000.19,9.615884810270957,0,Champions
CUST_01419,123,5,8632.880000000001,9.063449277478185,1,Loyal Customers
CUST_01420,36,5,4002.37,8.294891785398114,1,Loyal Customers
CUST_01421,40,6,6993.9,8.852936591071733,0,Champions
CUST_01422,14,2,415.9,6.032846384886751,2,At Risk
CUST_01423,15,6,5107.13,8.538588667102657,0,Champions
CUST_01424,81,3,929.06,6.8352491001952576,2,At Risk
CUST_01425,54,4,1545.95,7.344040529430187,1,Loyal Customers
CUST_01426,154,1,918.48,6.823808292856216,2,At Risk
CUST_01427,54,3,991.8199999999999,6.9005493787318075,2,At Risk
CUST_01428,141,2,2357.57,7.765810782165158,1,Loyal Customers
CUST_01429,23,5,6503.9400000000005,8.78031716722997,1,Loyal Customers
CUST_01430,232,2,1417.3,7.257214250300562,3,New / Low-Engagement
CUST_01431,368,1,334.55,5.815770976604249,3,New / Low-Engagement
CUST_01432,3,9,11880.29,9.382720172880203,0,Champions
CUST_01433,79,3,2774.3599999999997,7.928535747496091,1,Loyal Customers
CUST_01434,303,1,326.34,5.790999386077738,3,New / Low-Engagement
CUST_01435,72,10,16104.31,9.68690431026058,0,Champions
CUST_01436,105,6,3939.0699999999997,8.278953768631618,0,Champions
CUST_01437,308,3,3863.36,8.25955135869443,3,New / Low-Engagement
CUST_01438,60,4,1393.44,7.240248179967636,1,Loyal Customers
CUST_01439,93,1,81.82,4.416669578117421,2,At Risk
CUST_01440,8,2,1947.9299999999998,7.575035783008286,1,Loyal Customers
CUST_01441,189,1,166.42,5.12050562523191,2,At Risk
CUST_01442,5,2,2354.32,7.764431878323551,1,Loyal Customers
CUST_01443,25,6,10539.84,9.26301251531445,0,Champions
CUST_01444,115,4,20730.11,9.939390749582419,1,Loyal Customers
CUST_01445,82,3,1853.96,7.525618411466725,1,Loyal Customers
CUST_01446,197,2,790.8599999999999,6.674384608512411,3,New / Low-Engagement
CUST_01447,162,1,2966.42,7.995448167400969,1,Loyal Customers
CUST_01448,264,2,5563.580000000001,8.6241767891634,3,New / Low-Engagement
CUST_01449,140,4,4170.139999999999,8.335944658725953,1,Loyal Customers
CUST_01450,336,1,292.9,5.6832395734248715,3,New / Low-Engagement
CUST_01451,256,1,3346.95,8.116103497208721,3,New / Low-Engagement
CUST_01452,130,2,2110.1,7.654964417640613,1,Loyal Customers
CUST_01453,92,1,395.33,5.982247197558372,2,At Risk
CUST_01454,67,5,2823.9399999999996,7.946242404416939,1,Loyal Customers
CUST_01455,71,7,4651.17,8.445089056393044,0,Champions
CUST_01456,184,4,5940.030000000001,8.689637797997932,1,Loyal Customers
CUST_01457,76,2,308.15999999999997,5.73385894223867,2,At Risk
CUST_01458,135,4,2035.49,7.6189830166909465,1,Loyal Customers
CUST_01459,10,3,2211.5499999999997,7.70190097549679,1,Loyal Customers
CUST_01460,10,4,6088.59,8.7143360349565,1,Loyal Customers
CUST_01461,15,5,1625.55,7.3942164862955115,1,Loyal Customers
CUST_01462,99,4,5477.99,8.608676056386175,1,Loyal Customers
CUST_01463,92,4,2776.41,7.929274117748465,1,Loyal Customers
CUST_01464,14,4,1651.7,7.410165593146781,1,Loyal Customers
CUST_01465,13,8,7067.679999999999,8.86342903707446,0,Champions
CUST_01466,76,8,8267.77,9.020241046605616,0,Champions
CUST_01467,91,3,1869.72,7.534078662482827,1,Loyal Customers
CUST_01468,117,2,2380.17,7.775347242510135,1,Loyal Customers
CUST_01469,21,4,1433.66,7.268683166322566,1,Loyal Customers
CUST_01470,118,2,720.8599999999999,6.581831214273488,2,At Risk
CUST_01471,146,5,10199.11,9.230153783527937,1,Loyal Customers
CUST_01472,34,3,1183.6000000000001,7.077160443842865,2,At Risk
CUST_01473,180,3,6089.57,8.714496952383218,1,Loyal Customers
CUST_01474,47,4,9824.49,9.192735308267393,1,Loyal Customers
CUST_01475,198,2,365.21,5.903206939349818,2,At Risk
CUST_01476,80,1,126.99,4.8519521358677,2,At Risk
CUST_01477,63,6,3412.38,8.13545828170693,0,Champions
CUST_01478,130,5,12583.589999999998,9.440228328572298,1,Loyal Customers
CUST_01479,160,2,1745.14,7.4651629164611,2,At Risk
CUST_01480,417,1,217.8,5.388158070547826,3,New / Low-Engagement
CUST_01481,15,4,3892.26,8.267002131920277,1,Loyal Customers
CUST_01482,77,10,10514.45,9.260600883226784,0,Champions
CUST_01483,5,4,11137.53,9.318165547862167,1,Loyal Customers
CUST_01484,11,7,4800.33,8.47664824184882,0,Champions
CUST_01485,296,1,146.1,4.991112627607392,3,New / Low-Engagement
CUST_01486,49,6,4082.75,8.31477096291528,0,Champions
CUST_01487,16,2,3143.6499999999996,8.053457875183252,1,Loyal Customers
CUST_01488,294,2,660.61,6.494676258468288,3,New / Low-Engagement
CUST_01489,77,3,3836.8999999999996,8.252680620991098,1,Loyal Customers
CUST_01490,51,2,862.24,6.760692752073263,2,At Risk
CUST_01491,20,4,1380.67,7.231048191443611,1,Loyal Customers
CUST_01492,10,1,282.83,5.648375467384462,2,At Risk
CUST_01493,31,6,4541.6,8.421254814337315,0,Champions
CUST_01494,203,4,2868.2599999999998,7.961809435786036,1,Loyal Customers
CUST_01495,107,3,1561.8000000000002,7.3542343631809155,1,Loyal Customers
CUST_01496,404,2,856.43,6.753939543054908,3,New / Low-Engagement
CUST_01497,192,1,186.22,5.232284395943599,2,At Risk
CUST_01498,32,2,20402.25,9.923449480868713,1,Loyal Customers
CUST_01499,335,1,127.11,4.852889269868342,3,New / Low-Engagement
CUST_01500,92,5,4071.25,8.311950951237714,1,Loyal Customers
CUST_01501,319,1,487.98,6.192321588842952,3,New / Low-Engagement
CUST_01502,171,3,3689.4300000000003,8.213498261410656,1,Loyal Customers
CUST_01503,61,5,2441.6899999999996,7.800855170041979,1,Loyal Customers
CUST_01504,16,6,8593.95,9.05893010046437,0,Champions
CUST_01505,9,5,12241.81,9.412694104881371,0,Champions
CUST_01506,34,5,3661.89,8.206007732297874,1,Loyal Customers
CUST_01507,121,3,4019.58,8.299181449812874,1,Loyal Customers
CUST_01508,92,8,14331.91,9.570313570687706,0,Champions
CUST_01509,24,9,18795.72,9.841437665511608,0,Champions
CUST_01510,114,2,994.05,6.902792987152322,2,At Risk
CUST_01511,13,8,15765.400000000001,9.665636372349644,0,Champions
CUST_01512,243,2,202.8,5.3171391207886245,3,New / Low-Engagement
CUST_01513,110,8,11739.64,9.370811606376636,0,Champions
CUST_01514,247,2,630.62,6.448287947491289,3,New / Low-Engagement
CUST_01515,258,2,1039.1399999999999,6.9471105984601955,3,New / Low-Engagement
CUST_01516,381,1,7340.28,8.90126849332591,3,New / Low-Engagement
CUST_01517,39,5,4739.74,8.463948520647413,1,Loyal Customers
CUST_01518,56,6,4960.219999999999,8.509406957215804,0,Champions
CUST_01519,418,1,338.1,5.826295049131593,3,New / Low-Engagement
CUST_01520,110,3,5010.21,8.519432681884451,1,Loyal Customers
CUST_01521,131,3,716.88,6.576302424161076,2,At Risk
CUST_01522,87,3,6606.4400000000005,8.795951565846977,1,Loyal Customers
CUST_01523,48,9,4877.35,8.492562326919414,0,Champions
CUST_01524,124,4,3291.5299999999997,8.099411545193238,1,Loyal Customers
CUST_01525,319,1,143.38,4.972448712711015,3,New / Low-Engagement
CUST_01526,219,1,748.9,6.6199398643073435,3,New / Low-Engagement
CUST_01527,42,5,17642.83,9.778141426175013,0,Champions
CUST_01528,81,1,1032.57,6.940774107839308,2,At Risk
CUST_01529,143,3,1392.35,7.239466198501639,1,Loyal Customers
CUST_01530,282,1,100.49,4.619960271460727,3,New / Low-Engagement
CUST_01531,214,3,519.39,6.254578530466019,3,New / Low-Engagement
CUST_01532,123,2,760.12,6.634791032683971,2,At Risk
CUST_01533,7,3,2614.17,7.869084383946223,1,Loyal Customers
CUST_01534,17,1,707.97,6.563813212519836,2,At Risk
CUST_01535,109,3,3368.55,8.122534483273059,1,Loyal Customers
CUST_01536,334,2,5419.69,8.597978392603999,3,New / Low-Engagement
CUST_01537,8,6,12384.09,9.424248608752123,0,Champions
CUST_01538,45,9,5426.32,8.599200736762144,0,Champions
CUST_01539,320,2,158.96,5.074923783978618,3,New / Low-Engagement
CUST_01540,330,1,8530.4,9.051508753630383,3,New / Low-Engagement
CUST_01541,375,1,2309.4,7.745175948698507,3,New / Low-Engagement
CUST_01542,14,3,2485.48,7.818623334687898,1,Loyal Customers
CUST_01543,67,3,4263.37,8.358049735064238,1,Loyal Customers
CUST_01544,121,2,1049.79,6.957297541207289,2,At Risk
CUST_01545,26,2,968.9399999999999,6.877234213914185,2,At Risk
CUST_01546,66,3,650.58,6.479400182579727,2,At Risk
CUST_01547,13,4,3143.85,8.053521473243533,1,Loyal Customers
CUST_01548,57,8,5292.26,8.574189592132768,0,Champions
CUST_01549,6,5,13348.1,9.499204245825515,0,Champions
CUST_01550,200,2,3374.46,8.12428689031543,1,Loyal Customers
CUST_01551,15,2,3168.75,8.061407999408058,1,Loyal Customers
CUST_01552,110,3,948.63,6.856072435045802,2,At Risk
CUST_01553,117,1,3179.82,8.064894304168845,1,Loyal Customers
CUST_01554,37,6,3562.77,8.178574252277077,0,Champions
CUST_01555,50,1,1663.17,7.417081779624361,2,At Risk
CUST_01556,379,2,4539.3,8.420748368147407,3,New / Low-Engagement
CUST_01557,135,4,6007.92,8.701000310882016,1,Loyal Customers
CUST_01558,11,5,12753.4,9.453631589093156,0,Champions
CUST_01559,56,4,2079.16,7.640200092813859,1,Loyal Customers
CUST_01560,6,8,2720.1,7.908791489302351,0,Champions
CUST_01561,6,3,15423.039999999999,9.64368261020796,1,Loyal Customers
CUST_01562,9,6,20035.94,9.905332848929014,0,Champions
CUST_01563,94,2,428.9,6.063552623502236,2,At Risk
CUST_01564,136,3,3961.1800000000003,8.284549657826714,1,Loyal Customers
CUST_01565,29,3,849.6,6.7459419828195335,2,At Risk
CUST_01566,181,1,2671.96,7.890941751567541,1,Loyal Customers
CUST_01567,18,3,534.26,6.282752610153747,2,At Risk
CUST_01568,280,1,1778.32,7.4839865478250465,3,New / Low-Engagement
CUST_01569,18,3,1122.94,7.0245956482459135,2,At Risk
CUST_01570,101,2,11421.7,9.343357882585957,1,Loyal Customers
CUST_01571,28,4,1182.49,7.076222979404188,1,Loyal Customers
CUST_01572,101,9,8133.74,9.003899058478586,0,Champions
CUST_01573,3,2,50628.15,10.83228277635769,1,Loyal Customers
CUST_01574,56,3,1189.93,7.082489793488654,2,At Risk
CUST_01575,199,3,409.42,6.017181025612619,2,At Risk
CUST_01576,175,3,10467.8,9.256154684115474,1,Loyal Customers
CUST_01577,48,7,797.35,6.682547097785711,0,Champions
CUST_01578,394,1,16999.5,9.740998034370541,3,New / Low-Engagement
CUST_01579,98,10,11849.67,9.380139685049334,0,Champions
CUST_01580,61,1,46.52,3.8611506750543896,2,At Risk
CUST_01581,340,2,499.25,6.215107973463843,3,New / Low-Engagement
CUST_01582,147,6,8717.36,9.073186425820511,0,Champions
CUST_01583,245,1,118.92,4.786824853794342,3,New / Low-Engagement
CUST_01584,84,3,1131.1299999999999,7.031856093158805,2,At Risk
CUST_01585,56,6,7779.780000000001,8.959411869216442,0,Champions
CUST_01586,44,6,12558.11,9.4382015776389,0,Champions
CUST_01587,378,2,902.69,6.806486381227565,3,New / Low-Engagement
CUST_01588,75,3,1560.3300000000002,7.353293301119807,1,Loyal Customers
CUST_01589,95,4,10523.35,9.261446898923781,1,Loyal Customers
CUST_01590,326,2,19134.350000000002,9.85929268878215,3,New / Low-Engagement
CUST_01591,108,5,7479.650000000001,8.920074965588798,1,Loyal Customers
CUST_01592,72,6,5865.1900000000005,8.676960639057173,0,Champions
CUST_01593,52,4,5333.83,8.582012298185978,1,Loyal Customers
CUST_01594,21,10,4584.62,8.430680599103756,0,Champions
CUST_01595,130,3,6014.27,8.702056515181901,1,Loyal Customers
CUST_01596,23,2,317.64,5.764061938873389,2,At Risk
CUST_01597,197,2,18121.7,9.804920575119104,1,Loyal Customers
CUST_01598,170,1,182.26,5.210905909537067,2,At Risk
CUST_01599,307,2,891.8399999999999,6.794407393490811,3,New / Low-Engagement
CUST_01600,9,4,16287.83,9.698234875812261,1,Loyal Customers
CUST_01601,188,1,168.53,5.133029902309862,2,At Risk
CUST_01602,96,7,1769.4299999999998,7.47897773391636,0,Champions
CUST_01603,62,2,1930.9099999999999,7.56626442983647,1,Loyal Customers
CUST_01604,305,1,5879.99,8.67948039406742,3,New / Low-Engagement
CUST_01605,325,1,79.35,4.386392092183521,3,New / Low-Engagement
CUST_01606,340,1,391.36,5.972179785696115,3,New / Low-Engagement
CUST_01607,379,3,2149.34,7.673381248153854,3,New / Low-Engagement
CUST_01608,314,2,159.54,5.078543132703431,3,New / Low-Engagement
CUST_01609,145,3,2121.0,7.660114319173928,1,Loyal Customers
CUST_01610,207,1,434.57,6.076655518163706,3,New / Low-Engagement
CUST_01611,86,2,1915.44,7.558224577260353,1,Loyal Customers
CUST_01612,14,2,2238.28,7.713909664608422,1,Loyal Customers
CUST_01613,90,5,951.38,6.858964114812205,1,Loyal Customers
CUST_01614,90,5,6376.92,8.760597304374373,1,Loyal Customers
CUST_01615,185,3,1161.02,7.0579151489676955,2,At Risk
CUST_01616,265,1,1143.72,7.042915344598479,3,New / Low-Engagement
CUST_01617,232,1,361.78,5.893796589929823,3,New / Low-Engagement
CUST_01618,256,3,7114.42,8.870019538999587,1,Loyal Customers
CUST_01619,307,1,125.76,4.84229553482272,3,New / Low-Engagement
CUST_01620,148,1,59.95,4.110053855927281,2,At Risk
CUST_01621,53,1,839.52,6.73402074792547,2,At Risk
CUST_01622,233,3,2881.36,7.966364682013141,3,New / Low-Engagement
CUST_01623,260,2,267.03,5.591098914544516,3,New / Low-Engagement
CUST_01624,80,6,17034.61,9.743061138083245,0,Champions
CUST_01625,129,3,4195.55,8.342018038142717,1,Loyal Customers
CUST_01626,186,3,3389.12,8.128620597978081,1,Loyal Customers
CUST_01627,59,2,658.7,6.491785186228825,2,At Risk
CUST_01628,370,2,647.05,6.473967853869384,3,New / Low-Engagement
CUST_01629,329,1,220.01,5.398207949362832,3,New / Low-Engagement
CUST_01630,69,3,3405.15,8.13333790018244,1,Loyal Customers
CUST_01631,126,3,3062.5200000000004,8.027319860624894,1,Loyal Customers
CUST_01632,251,4,1191.22,7.083572394353889,3,New / Low-Engagement
CUST_01633,62,5,13860.95,9.536902955488305,0,Champions
CUST_01634,118,2,664.3900000000001,6.500373334917193,2,At Risk
CUST_01635,7,3,7377.57,8.90633513188161,1,Loyal Customers
CUST_01636,3,6,2506.65,7.827101338585298,0,Champions
CUST_01637,277,3,770.7,6.648595873463558,3,New / Low-Engagement
CUST_01638,390,2,4846.0599999999995,8.486127614559765,3,New / Low-Engagement
CUST_01639,237,4,1816.51,7.505222711455811,3,New / Low-Engagement
CUST_01640,59,5,4744.07,8.46486146330613,1,Loyal Customers
CUST_01641,382,1,297.96,5.700309785177228,3,New / Low-Engagement
CUST_01642,135,5,2950.05,7.989916318208415,1,Loyal Customers
CUST_01643,147,3,540.1,6.29360410464869,2,At Risk
CUST_01644,22,7,10510.86,9.260259422523072,0,Champions
CUST_01645,29,4,1146.22,7.045096903445133,1,Loyal Customers
CUST_01646,415,1,326.45,5.791335371664062,3,New / Low-Engagement
CUST_01647,101,4,5173.51,8.551499927660231,1,Loyal Customers
CUST_01648,19,6,2291.05,7.7372018926054125,0,Champions
CUST_01649,104,5,1695.47,7.4363049006019715,1,Loyal Customers
CUST_01650,20,3,632.5,6.451259999761194,2,At Risk
CUST_01651,35,7,9925.92,9.203005537727794,0,Champions
CUST_01652,125,2,5755.41,8.65806929549137,1,Loyal Customers
CUST_01653,150,2,3891.2599999999998,8.266745244774524,1,Loyal Customers
CUST_01654,410,1,2605.35,7.865706054115585,3,New / Low-Engagement
CUST_01655,42,1,425.02,6.054486293524138,2,At Risk
CUST_01656,67,5,2716.4500000000003,7.907449219562067,1,Loyal Customers
CUST_01657,41,2,236.13,5.468608513958018,2,At Risk
CUST_01658,221,1,183.36,5.216890367852308,3,New / Low-Engagement
CUST_01659,225,2,657.65,6.490192285675836,3,New / Low-Engagement
CUST_01660,89,2,3945.52,8.280589456917195,1,Loyal Customers
CUST_01661,49,2,635.1700000000001,6.455465823220503,2,At Risk
CUST_01662,71,8,12941.81,9.468295700585017,0,Champions
CUST_01663,5,4,1269.99,7.147551403337889,1,Loyal Customers
CUST_01664,329,2,653.8399999999999,6.484390930986141,3,New / Low-Engagement
CUST_01665,87,2,785.46,6.667541862972333,2,At Risk
CUST_01666,330,2,481.45000000000005,6.178877288466393,3,New / Low-Engagement
CUST_01667,195,4,8014.280000000001,8.989104998931275,1,Loyal Customers
CUST_01668,56,3,3063.41,8.027610333918897,1,Loyal Customers
CUST_01669,145,3,11876.57,9.382407026539816,1,Loyal Customers
CUST_01670,5,2,922.0200000000001,6.827650902740467,2,At Risk
CUST_01671,180,4,4361.99,8.380912881120066,1,Loyal Customers
CUST_01672,4,5,13805.449999999999,9.532891153256351,0,Champions
CUST_01673,38,8,15520.9,9.650007208924578,0,Champions
CUST_01674,368,1,2887.12,7.968361050396025,3,New / Low-Engagement
CUST_01675,183,2,2938.2400000000002,7.985906323513603,1,Loyal Customers
CUST_01676,101,3,15970.85,9.678583076704001,1,Loyal Customers
CUST_01677,213,2,1475.42,7.297375517528464,3,New / Low-Engagement
CUST_01678,38,1,3119.14,8.04563315159169,1,Loyal Customers
CUST_01679,147,2,9139.32,9.120450674776245,1,Loyal Customers
CUST_01680,290,2,2871.64,7.9629867465683235,3,New / Low-Engagement
CUST_01681,99,1,420.43,6.043653690103315,2,At Risk
CUST_01682,66,10,6633.22,8.799996381453365,0,Champions
CUST_01683,139,1,2847.85,7.954670683059195,1,Loyal Customers
